CvA term name	CvA term id	apply to CvA children terms	CvB term name	CvB term id	apply to CvB children terms	"is CvA CvB instance combination expected (NO-error, YES-ok, MAYBE-weird)"
      lexa vp16 complementation 	MI:0916	FALSE	neutral component	MI:0497	FALSE	NO
      lexa vp16 complementation 	MI:0916	FALSE	prey	MI:0498	FALSE	YES
      lexa vp16 complementation 	MI:0916	FALSE	putative self	MI:0898	FALSE	NO
      lexa vp16 complementation 	MI:0916	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      lexa vp16 complementation 	MI:0916	FALSE	self	MI:0503	FALSE	NO
      lexa vp16 complementation 	MI:0916	FALSE	suppressed gene	MI:0582	FALSE	NO
      lexa vp16 complementation 	MI:0916	FALSE	suppressor gene	MI:0581	FALSE	NO
      lexa vp16 complementation 	MI:0916	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      two hybrid array 	MI:0397	FALSE	experimental role	MI:0495	FALSE	NO
      two hybrid array 	MI:0397	FALSE	ancillary	MI:0684	FALSE	MAYBE
      two hybrid array 	MI:0397	FALSE	bait	MI:0496	FALSE	YES
      two hybrid array 	MI:0397	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      two hybrid array 	MI:0397	FALSE	fluorescence donor	MI:0583	FALSE	NO
      two hybrid array 	MI:0397	FALSE	neutral component	MI:0497	FALSE	NO
      two hybrid array 	MI:0397	FALSE	prey	MI:0498	FALSE	YES
      two hybrid array 	MI:0397	FALSE	putative self	MI:0898	FALSE	NO
      two hybrid array 	MI:0397	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      two hybrid array 	MI:0397	FALSE	self	MI:0503	FALSE	NO
      two hybrid array 	MI:0397	FALSE	suppressed gene	MI:0582	FALSE	NO
      two hybrid array 	MI:0397	FALSE	suppressor gene	MI:0581	FALSE	NO
      two hybrid array 	MI:0397	FALSE	unspecified role	MI:0499	FALSE	MAYBE
      two hybrid pooling approach 	MI:0398	FALSE	experimental role	MI:0495	FALSE	NO
      two hybrid pooling approach 	MI:0398	FALSE	ancillary	MI:0684	FALSE	MAYBE
      two hybrid pooling approach 	MI:0398	FALSE	bait	MI:0496	FALSE	YES
      two hybrid pooling approach 	MI:0398	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
      two hybrid pooling approach 	MI:0398	FALSE	fluorescence donor	MI:0583	FALSE	NO
      two hybrid pooling approach 	MI:0398	FALSE	neutral component	MI:0497	FALSE	NO
      two hybrid pooling approach 	MI:0398	FALSE	prey	MI:0498	FALSE	YES
      two hybrid pooling approach 	MI:0398	FALSE	putative self	MI:0898	FALSE	NO
      two hybrid pooling approach 	MI:0398	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
      two hybrid pooling approach 	MI:0398	FALSE	self	MI:0503	FALSE	NO
      two hybrid pooling approach 	MI:0398	FALSE	suppressed gene	MI:0582	FALSE	NO
      two hybrid pooling approach 	MI:0398	FALSE	suppressor gene	MI:0581	FALSE	NO
      two hybrid pooling approach 	MI:0398	FALSE	unspecified role	MI:0499	FALSE	MAYBE
       two hybrid fragment pooling approach 	MI:0399	FALSE	experimental role	MI:0495	FALSE	NO
       two hybrid fragment pooling approach 	MI:0399	FALSE	ancillary	MI:0684	FALSE	MAYBE
       two hybrid fragment pooling approach 	MI:0399	FALSE	bait	MI:0496	FALSE	YES
       two hybrid fragment pooling approach 	MI:0399	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
       two hybrid fragment pooling approach 	MI:0399	FALSE	fluorescence donor	MI:0583	FALSE	NO
       two hybrid fragment pooling approach 	MI:0399	FALSE	neutral component	MI:0497	FALSE	NO
       two hybrid fragment pooling approach 	MI:0399	FALSE	prey	MI:0498	FALSE	YES
       two hybrid fragment pooling approach 	MI:0399	FALSE	putative self	MI:0898	FALSE	NO
       two hybrid fragment pooling approach 	MI:0399	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
       two hybrid fragment pooling approach 	MI:0399	FALSE	self	MI:0503	FALSE	NO
       two hybrid fragment pooling approach 	MI:0399	FALSE	suppressed gene	MI:0582	FALSE	NO
       two hybrid fragment pooling approach 	MI:0399	FALSE	suppressor gene	MI:0581	FALSE	NO
       two hybrid fragment pooling approach 	MI:0399	FALSE	unspecified role	MI:0499	FALSE	MAYBE
  inference 	MI:0362	FALSE	experimental role	MI:0495	FALSE	NO
  inference 	MI:0362	FALSE	ancillary	MI:0684	FALSE	NO
  inference 	MI:0362	FALSE	bait	MI:0496	FALSE	NO
  inference 	MI:0362	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
  inference 	MI:0362	FALSE	fluorescence donor	MI:0583	FALSE	NO
  inference 	MI:0362	FALSE	neutral component	MI:0497	FALSE	NO
  inference 	MI:0362	FALSE	prey	MI:0498	FALSE	NO
  inference 	MI:0362	FALSE	putative self	MI:0898	FALSE	NO
  inference 	MI:0362	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
  inference 	MI:0362	FALSE	self	MI:0503	FALSE	NO
  inference 	MI:0362	FALSE	suppressed gene	MI:0582	FALSE	NO
  inference 	MI:0362	FALSE	suppressor gene	MI:0581	FALSE	NO
  inference 	MI:0362	FALSE	unspecified role	MI:0499	FALSE	YES
   inferred by author 	MI:0363	FALSE	experimental role	MI:0495	FALSE	NO
   inferred by author 	MI:0363	FALSE	ancillary	MI:0684	FALSE	NO
   inferred by author 	MI:0363	FALSE	bait	MI:0496	FALSE	NO
   inferred by author 	MI:0363	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
   inferred by author 	MI:0363	FALSE	fluorescence donor	MI:0583	FALSE	NO
   inferred by author 	MI:0363	FALSE	neutral component	MI:0497	FALSE	NO
   inferred by author 	MI:0363	FALSE	prey	MI:0498	FALSE	NO
   inferred by author 	MI:0363	FALSE	putative self	MI:0898	FALSE	NO
   inferred by author 	MI:0363	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
   inferred by author 	MI:0363	FALSE	self	MI:0503	FALSE	NO
   inferred by author 	MI:0363	FALSE	suppressed gene	MI:0582	FALSE	NO
   inferred by author 	MI:0363	FALSE	suppressor gene	MI:0581	FALSE	NO
   inferred by author 	MI:0363	FALSE	unspecified role	MI:0499	FALSE	YES
   inferred by curator 	MI:0364	FALSE	experimental role	MI:0495	FALSE	NO
   inferred by curator 	MI:0364	FALSE	ancillary	MI:0684	FALSE	NO
   inferred by curator 	MI:0364	FALSE	bait	MI:0496	FALSE	NO
   inferred by curator 	MI:0364	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
   inferred by curator 	MI:0364	FALSE	fluorescence donor	MI:0583	FALSE	NO
   inferred by curator 	MI:0364	FALSE	neutral component	MI:0497	FALSE	NO
   inferred by curator 	MI:0364	FALSE	prey	MI:0498	FALSE	NO
   inferred by curator 	MI:0364	FALSE	putative self	MI:0898	FALSE	NO
   inferred by curator 	MI:0364	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
   inferred by curator 	MI:0364	FALSE	self	MI:0503	FALSE	NO
   inferred by curator 	MI:0364	FALSE	suppressed gene	MI:0582	FALSE	NO
   inferred by curator 	MI:0364	FALSE	suppressor gene	MI:0581	FALSE	NO
   inferred by curator 	MI:0364	FALSE	unspecified role	MI:0499	FALSE	YES
  interaction prediction 	MI:0063	FALSE	experimental role	MI:0495	FALSE	NO
  interaction prediction 	MI:0063	FALSE	ancillary	MI:0684	FALSE	NO
  interaction prediction 	MI:0063	FALSE	bait	MI:0496	FALSE	NO
  interaction prediction 	MI:0063	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
  interaction prediction 	MI:0063	FALSE	fluorescence donor	MI:0583	FALSE	NO
  interaction prediction 	MI:0063	FALSE	neutral component	MI:0497	FALSE	NO
  interaction prediction 	MI:0063	FALSE	prey	MI:0498	FALSE	NO
  interaction prediction 	MI:0063	FALSE	putative self	MI:0898	FALSE	NO
  interaction prediction 	MI:0063	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
  interaction prediction 	MI:0063	FALSE	self	MI:0503	FALSE	NO
  interaction prediction 	MI:0063	FALSE	suppressed gene	MI:0582	FALSE	NO
  interaction prediction 	MI:0063	FALSE	suppressor gene	MI:0581	FALSE	NO
  interaction prediction 	MI:0063	FALSE	unspecified role	MI:0499	FALSE	YES
   experimental knowledge based 	MI:0046	FALSE	experimental role	MI:0495	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	ancillary	MI:0684	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	bait	MI:0496	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	fluorescence donor	MI:0583	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	neutral component	MI:0497	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	prey	MI:0498	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	putative self	MI:0898	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	self	MI:0503	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	suppressed gene	MI:0582	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	suppressor gene	MI:0581	FALSE	NO
   experimental knowledge based 	MI:0046	FALSE	unspecified role	MI:0499	FALSE	YES
    domain profile pairs 	MI:0037 	FALSE	experimental role	MI:0495	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	ancillary	MI:0684	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	bait	MI:0496	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	fluorescence donor	MI:0583	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	neutral component	MI:0497	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	prey	MI:0498	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	putative self	MI:0898	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	self	MI:0503	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	suppressed gene	MI:0582	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	suppressor gene	MI:0581	FALSE	NO
    domain profile pairs 	MI:0037 	FALSE	unspecified role	MI:0499	FALSE	YES
    interologs mapping 	MI:0064	FALSE	experimental role	MI:0495	FALSE	NO
    interologs mapping 	MI:0064	FALSE	ancillary	MI:0684	FALSE	NO
    interologs mapping 	MI:0064	FALSE	bait	MI:0496	FALSE	NO
    interologs mapping 	MI:0064	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    interologs mapping 	MI:0064	FALSE	fluorescence donor	MI:0583	FALSE	NO
    interologs mapping 	MI:0064	FALSE	neutral component	MI:0497	FALSE	NO
    interologs mapping 	MI:0064	FALSE	prey	MI:0498	FALSE	NO
    interologs mapping 	MI:0064	FALSE	putative self	MI:0898	FALSE	NO
    interologs mapping 	MI:0064	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    interologs mapping 	MI:0064	FALSE	self	MI:0503	FALSE	NO
    interologs mapping 	MI:0064	FALSE	suppressed gene	MI:0582	FALSE	NO
    interologs mapping 	MI:0064	FALSE	suppressor gene	MI:0581	FALSE	NO
    interologs mapping 	MI:0064	FALSE	unspecified role	MI:0499	FALSE	YES
    text mining 	MI:0110	FALSE	experimental role	MI:0495	FALSE	NO
    text mining 	MI:0110	FALSE	ancillary	MI:0684	FALSE	NO
    text mining 	MI:0110	FALSE	bait	MI:0496	FALSE	NO
    text mining 	MI:0110	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    text mining 	MI:0110	FALSE	fluorescence donor	MI:0583	FALSE	NO
    text mining 	MI:0110	FALSE	neutral component	MI:0497	FALSE	NO
    text mining 	MI:0110	FALSE	prey	MI:0498	FALSE	NO
    text mining 	MI:0110	FALSE	putative self	MI:0898	FALSE	NO
    text mining 	MI:0110	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    text mining 	MI:0110	FALSE	self	MI:0503	FALSE	NO
    text mining 	MI:0110	FALSE	suppressed gene	MI:0582	FALSE	NO
    text mining 	MI:0110	FALSE	suppressor gene	MI:0581	FALSE	NO
    text mining 	MI:0110	FALSE	unspecified role	MI:0499	FALSE	YES
     confirmational text mining 	MI:0024	FALSE	experimental role	MI:0495	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	ancillary	MI:0684	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	bait	MI:0496	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	fluorescence donor	MI:0583	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	neutral component	MI:0497	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	prey	MI:0498	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	putative self	MI:0898	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	self	MI:0503	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	suppressed gene	MI:0582	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	suppressor gene	MI:0581	FALSE	NO
     confirmational text mining 	MI:0024	FALSE	unspecified role	MI:0499	FALSE	YES
     predictive text mining 	MI:0087	FALSE	experimental role	MI:0495	FALSE	NO
     predictive text mining 	MI:0087	FALSE	ancillary	MI:0684	FALSE	NO
     predictive text mining 	MI:0087	FALSE	bait	MI:0496	FALSE	NO
     predictive text mining 	MI:0087	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
     predictive text mining 	MI:0087	FALSE	fluorescence donor	MI:0583	FALSE	NO
     predictive text mining 	MI:0087	FALSE	neutral component	MI:0497	FALSE	NO
     predictive text mining 	MI:0087	FALSE	prey	MI:0498	FALSE	NO
     predictive text mining 	MI:0087	FALSE	putative self	MI:0898	FALSE	NO
     predictive text mining 	MI:0087	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
     predictive text mining 	MI:0087	FALSE	self	MI:0503	FALSE	NO
     predictive text mining 	MI:0087	FALSE	suppressed gene	MI:0582	FALSE	NO
     predictive text mining 	MI:0087	FALSE	suppressor gene	MI:0581	FALSE	NO
     predictive text mining 	MI:0087	FALSE	unspecified role	MI:0499	FALSE	YES
   genome based prediction 	MI:0058	FALSE	experimental role	MI:0495	FALSE	NO
   genome based prediction 	MI:0058	FALSE	ancillary	MI:0684	FALSE	NO
   genome based prediction 	MI:0058	FALSE	bait	MI:0496	FALSE	NO
   genome based prediction 	MI:0058	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
   genome based prediction 	MI:0058	FALSE	fluorescence donor	MI:0583	FALSE	NO
   genome based prediction 	MI:0058	FALSE	neutral component	MI:0497	FALSE	NO
   genome based prediction 	MI:0058	FALSE	prey	MI:0498	FALSE	NO
   genome based prediction 	MI:0058	FALSE	putative self	MI:0898	FALSE	NO
   genome based prediction 	MI:0058	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
   genome based prediction 	MI:0058	FALSE	self	MI:0503	FALSE	NO
   genome based prediction 	MI:0058	FALSE	suppressed gene	MI:0582	FALSE	NO
   genome based prediction 	MI:0058	FALSE	suppressor gene	MI:0581	FALSE	NO
   genome based prediction 	MI:0058	FALSE	unspecified role	MI:0499	FALSE	YES
    domain fusion 	MI:0036	FALSE	experimental role	MI:0495	FALSE	NO
    domain fusion 	MI:0036	FALSE	ancillary	MI:0684	FALSE	NO
    domain fusion 	MI:0036	FALSE	bait	MI:0496	FALSE	NO
    domain fusion 	MI:0036	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    domain fusion 	MI:0036	FALSE	fluorescence donor	MI:0583	FALSE	NO
    domain fusion 	MI:0036	FALSE	neutral component	MI:0497	FALSE	NO
    domain fusion 	MI:0036	FALSE	prey	MI:0498	FALSE	NO
    domain fusion 	MI:0036	FALSE	putative self	MI:0898	FALSE	NO
    domain fusion 	MI:0036	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    domain fusion 	MI:0036	FALSE	self	MI:0503	FALSE	NO
    domain fusion 	MI:0036	FALSE	suppressed gene	MI:0582	FALSE	NO
    domain fusion 	MI:0036	FALSE	suppressor gene	MI:0581	FALSE	NO
    domain fusion 	MI:0036	FALSE	unspecified role	MI:0499	FALSE	YES
    gene neighbourhood 	MI:0057	FALSE	experimental role	MI:0495	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	ancillary	MI:0684	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	bait	MI:0496	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	fluorescence donor	MI:0583	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	neutral component	MI:0497	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	prey	MI:0498	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	putative self	MI:0898	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	self	MI:0503	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	suppressed gene	MI:0582	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	suppressor gene	MI:0581	FALSE	NO
    gene neighbourhood 	MI:0057	FALSE	unspecified role	MI:0499	FALSE	YES
    phylogenetic profile 	MI:0085	FALSE	experimental role	MI:0495	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	ancillary	MI:0684	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	bait	MI:0496	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	fluorescence donor	MI:0583	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	neutral component	MI:0497	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	prey	MI:0498	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	putative self	MI:0898	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	self	MI:0503	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	suppressed gene	MI:0582	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	suppressor gene	MI:0581	FALSE	NO
    phylogenetic profile 	MI:0085	FALSE	unspecified role	MI:0499	FALSE	YES
    sequence based phylogenetic profile 	MI:0100	FALSE	experimental role	MI:0495	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	ancillary	MI:0684	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	bait	MI:0496	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	fluorescence donor	MI:0583	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	neutral component	MI:0497	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	prey	MI:0498	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	putative self	MI:0898	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	self	MI:0503	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	suppressed gene	MI:0582	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	suppressor gene	MI:0581	FALSE	NO
    sequence based phylogenetic profile 	MI:0100	FALSE	unspecified role	MI:0499	FALSE	YES
   sequence based prediction 	MI:0101	FALSE	experimental role	MI:0495	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	ancillary	MI:0684	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	bait	MI:0496	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	fluorescence donor	MI:0583	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	neutral component	MI:0497	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	prey	MI:0498	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	putative self	MI:0898	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	self	MI:0503	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	suppressed gene	MI:0582	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	suppressor gene	MI:0581	FALSE	NO
   sequence based prediction 	MI:0101	FALSE	unspecified role	MI:0499	FALSE	YES
    correlated mutations 	MI:0026	FALSE	experimental role	MI:0495	FALSE	NO
    correlated mutations 	MI:0026	FALSE	ancillary	MI:0684	FALSE	NO
    correlated mutations 	MI:0026	FALSE	bait	MI:0496	FALSE	NO
    correlated mutations 	MI:0026	FALSE	fluorescence acceptor	MI:0584	FALSE	NO
    correlated mutations 	MI:0026	FALSE	fluorescence donor	MI:0583	FALSE	NO
    correlated mutations 	MI:0026	FALSE	neutral component	MI:0497	FALSE	NO
    correlated mutations 	MI:0026	FALSE	prey	MI:0498	FALSE	NO
    correlated mutations 	MI:0026	FALSE	putative self	MI:0898	FALSE	NO
    correlated mutations 	MI:0026	FALSE	fluorescence acceptor donor pair	MI:0865	FALSE	NO
